customer_id,country,gender,membership_tier,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,age,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,customer_tenure_days,orders_per_year,reviews_per_order,returns_per_order,churned
C06997,India,Male,Silver,Office Supplies,Mobile,PayPal,Paid Ad,40,13,99.79,7.16,9,4,4.7,1,4,1,140,33.91607142857143,0.3076923076923077,0.07692307692307693,0
C06998,United States,Male,Free,Home & Kitchen,Tablet,Debit Card,Organic Search,22,28,4674.5,169.46,50,4,4.4,3,9,0,725,14.106206896551724,0.14285714285714285,0.10714285714285714,0
C06999,France,Female,Gold,Home & Kitchen,Mobile,Credit Card,Organic Search,51,30,3381.42,120.42,187,4,4.0,0,10,1,861,12.726480836236933,0.13333333333333333,0.0,1
C07000,Canada,Male,Free,Home & Kitchen,Desktop,UPI / Digital Wallet,Direct,37,10,978.04,100.57,44,1,4.1,0,3,1,38,96.11842105263158,0.1,0.0,0
C07001,France,Female,Gold,Health & Wellness,Desktop,Credit Card,Email Campaign,48,8,630.28,80.89,69,2,4.7,0,5,0,543,5.3812154696132595,0.25,0.0,0
C07002,United States,Other,Free,Clothing & Apparel,Desktop,Cryptocurrency,Organic Search,38,5,87.23,17.6,148,0,4.4,0,2,1,1515,1.2054455445544554,0.0,0.0,0
C07003,India,Male,Free,Clothing & Apparel,Mobile,UPI / Digital Wallet,Email Campaign,61,16,1489.3,88.31,34,5,4.7,2,11,0,195,29.969230769230766,0.3125,0.125,0
C07004,United States,Male,Free,Sports & Outdoors,Desktop,Credit Card,Organic Search,43,20,422.51,20.64,11,7,4.2,2,9,1,2520,2.8988095238095237,0.35,0.1,0
C07005,India,Female,Gold,Clothing & Apparel,Desktop,UPI / Digital Wallet,Organic Search,18,6,390.4,61.54,8,1,4.0,0,2,0,114,19.223684210526315,0.16666666666666666,0.0,0
C07006,United States,Female,Gold,Home & Kitchen,Mobile,Credit Card,Email Campaign,29,18,1871.19,105.44,41,3,4.3,1,3,1,653,10.068147013782543,0.16666666666666666,0.05555555555555555,1
C07007,Canada,Male,Free,Electronics,Mobile,Credit Card,Social Media,39,6,256.31,37.8,14,1,3.0,0,19,0,393,5.576335877862595,0.16666666666666666,0.0,0
C07008,United States,Female,Silver,Electronics,Desktop,Credit Card,Direct,32,25,638.06,25.41,1,9,4.4,3,0,1,1170,7.80448717948718,0.36,0.12,0
C07009,United States,Female,Platinum,Sports & Outdoors,Mobile,Credit Card,Email Campaign,37,2,193.05,87.33,7,0,4.4,0,4,1,1668,0.4379496402877698,0.0,0.0,0
C07010,Brazil,Female,Free,Electronics,Mobile,PayPal,Email Campaign,20,20,1464.35,65.45,231,2,4.7,1,0,0,1783,4.097027481772294,0.1,0.05,0
C07011,Australia,Female,Silver,Toys & Games,Mobile,Bank Transfer,Email Campaign,29,12,135.33,12.63,55,0,3.3,1,3,1,393,11.15267175572519,0.0,0.08333333333333333,0
C07012,Australia,Male,Free,Clothing & Apparel,Desktop,Debit Card,Paid Ad,52,9,240.91,28.82,5,1,4.8,0,4,1,714,4.6039915966386555,0.1111111111111111,0.0,0
C07013,Canada,Female,Silver,Toys & Games,Mobile,Buy Now Pay Later,Paid Ad,39,11,2464.16,213.82,136,3,4.0,0,2,1,628,6.397691082802547,0.2727272727272727,0.0,0
C07014,South Korea,Male,Free,Clothing & Apparel,Mobile,PayPal,Organic Search,50,17,1029.33,58.28,13,1,3.7,2,2,1,580,10.705603448275863,0.058823529411764705,0.11764705882352941,0
C07015,Netherlands,Male,Free,Toys & Games,Desktop,Buy Now Pay Later,Paid Ad,18,16,1459.99,81.57,25,6,4.2,1,0,1,272,21.485294117647058,0.375,0.0625,0
C07016,United Kingdom,Female,Free,Beauty & Personal Care,Tablet,UPI / Digital Wallet,Paid Ad,22,72,6269.44,81.18,28,10,4.7,9,4,0,987,26.64437689969605,0.1388888888888889,0.125,1
C07017,United States,Male,Silver,Food & Grocery,Mobile,Credit Card,Social Media,30,4,405.46,111.65,48,1,4.6,0,12,0,39,37.46153846153846,0.25,0.0,0
C07018,Germany,Male,Free,Books,Mobile,Credit Card,Direct,26,30,2091.69,72.34,178,6,4.5,2,9,1,235,46.62765957446808,0.2,0.06666666666666667,0
C07019,United Kingdom,Male,Gold,Home & Kitchen,Desktop,Credit Card,Email Campaign,48,5,252.13,52.01,6,1,3.9,0,2,0,31,58.91129032258064,0.2,0.0,0
C07020,United States,Male,Silver,Electronics,Mobile,UPI / Digital Wallet,Paid Ad,40,1,188.26,176.12,128,0,3.7,0,0,1,501,0.7290419161676647,0.0,0.0,0
C07021,Singapore,Female,Free,Jewelry & Accessories,Desktop,UPI / Digital Wallet,Social Media,31,1,4.89,5.0,26,0,4.1,0,9,1,120,3.04375,0.0,0.0,1
C07022,United States,Female,Free,Electronics,Tablet,Debit Card,Direct,34,12,1148.06,103.55,7,0,3.2,0,2,1,923,4.7486457204767065,0.0,0.0,0
C07023,Germany,Female,Gold,Electronics,Mobile,Debit Card,Organic Search,38,15,1809.32,115.41,43,5,3.4,0,3,1,467,11.731798715203427,0.3333333333333333,0.0,0
C07024,France,Male,Free,Jewelry & Accessories,Mobile,Credit Card,Email Campaign,51,69,3088.79,52.06,12,14,3.8,3,1,0,623,40.453049759229536,0.2028985507246377,0.043478260869565216,0
C07025,India,Female,Silver,Beauty & Personal Care,Mobile,Credit Card,Organic Search,31,13,214.97,16.25,85,3,4.4,0,7,0,77,61.66558441558441,0.23076923076923078,0.0,0
C07026,India,Male,Free,Electronics,Mobile,PayPal,Social Media,25,5,363.14,67.58,105,1,3.5,0,15,1,432,4.227430555555555,0.2,0.0,0
C07027,United Kingdom,Female,Gold,Toys & Games,Mobile,UPI / Digital Wallet,Email Campaign,43,1,60.64,57.74,164,0,4.7,0,3,1,1180,0.30953389830508476,0.0,0.0,0
C07028,India,Male,Free,Pet Supplies,Mobile,Buy Now Pay Later,Paid Ad,18,7,2011.53,279.95,73,2,3.7,1,2,0,154,16.602272727272727,0.2857142857142857,0.14285714285714285,0
C07029,United States,Male,Free,Beauty & Personal Care,Desktop,Credit Card,Paid Ad,37,41,1568.4,36.25,52,6,3.1,4,3,0,76,197.0427631578947,0.14634146341463414,0.0975609756097561,0
C07030,Germany,Female,Silver,Beauty & Personal Care,Mobile,Buy Now Pay Later,Paid Ad,31,35,4989.33,124.43,78,7,3.5,0,0,1,178,71.8188202247191,0.2,0.0,0
C07031,United States,Female,Silver,Beauty & Personal Care,Mobile,Debit Card,Direct,42,2,68.49,31.08,87,0,3.8,0,0,0,1576,0.463515228426396,0.0,0.0,1
C07032,Germany,Male,Silver,Beauty & Personal Care,Mobile,PayPal,Direct,33,5,78.5,14.13,26,0,4.8,0,2,1,754,2.422082228116711,0.0,0.0,0
C07033,South Africa,Male,Free,Books,Mobile,Credit Card,Email Campaign,40,39,3618.0,103.33,106,10,3.3,5,2,0,23,619.3369565217392,0.2564102564102564,0.1282051282051282,0
C07034,Brazil,Female,Free,Clothing & Apparel,Mobile,PayPal,Social Media,18,52,6939.13,126.44,34,9,4.2,6,1,1,63,301.4761904761905,0.17307692307692307,0.11538461538461539,0
C07035,United States,Female,Gold,Clothing & Apparel,Mobile,Debit Card,Direct,33,1,161.08,157.11,348,0,4.4,0,1,0,1085,0.3366359447004608,0.0,0.0,0
C07036,Turkey,Male,Silver,Beauty & Personal Care,Desktop,UPI / Digital Wallet,Social Media,18,10,637.71,67.12,4,3,4.5,0,0,1,163,22.4079754601227,0.3,0.0,0
C07037,United States,Male,Free,Health & Wellness,Tablet,Credit Card,Paid Ad,40,17,1790.83,101.37,60,6,3.2,0,1,1,45,137.98333333333335,0.35294117647058826,0.0,0
C07038,United States,Female,Free,Home & Kitchen,Tablet,Debit Card,Direct,33,46,2754.72,53.17,79,11,4.5,5,8,1,742,22.64353099730458,0.2391304347826087,0.10869565217391304,0
C07039,Australia,Male,Free,Electronics,Desktop,Credit Card,Email Campaign,36,20,864.87,50.6,9,1,4.4,2,7,1,1117,6.539838854073411,0.05,0.1,0
C07040,Spain,Female,Gold,Travel & Luggage,Mobile,Credit Card,Direct,28,2,471.69,265.33,20,0,4.7,0,9,0,347,2.105187319884726,0.0,0.0,0
C07041,India,Female,Gold,Electronics,Desktop,UPI / Digital Wallet,Social Media,32,10,979.24,91.85,3,0,4.0,0,7,1,152,24.029605263157894,0.0,0.0,0
C07042,India,Female,Free,Automotive,Mobile,Debit Card,Paid Ad,33,35,544.7,18.04,36,12,4.7,2,0,0,320,39.94921875,0.34285714285714286,0.05714285714285714,0
C07043,South Korea,Female,Silver,Clothing & Apparel,Mobile,Credit Card,Email Campaign,39,13,2810.55,198.95,90,5,3.6,0,7,1,424,11.19870283018868,0.38461538461538464,0.0,0
C07044,India,Female,Free,Electronics,Mobile,UPI / Digital Wallet,Organic Search,34,17,1191.05,63.81,26,2,4.5,1,0,1,1101,5.639645776566757,0.11764705882352941,0.058823529411764705,0
C07045,Canada,Female,Gold,Toys & Games,Desktop,Credit Card,Referral,66,3,221.08,64.53,50,1,4.3,0,2,0,434,2.5247695852534564,0.3333333333333333,0.0,0
C07046,Turkey,Female,Free,Health & Wellness,Mobile,Debit Card,Email Campaign,43,14,694.51,50.72,244,4,4.3,1,16,1,21,243.5,0.2857142857142857,0.07142857142857142,1
C07047,United States,Male,Silver,Electronics,Desktop,Credit Card,Organic Search,44,11,1104.84,116.82,22,1,3.1,1,0,0,514,7.816634241245136,0.09090909090909091,0.09090909090909091,0
C07048,Japan,Female,Silver,Electronics,Tablet,Debit Card,Organic Search,47,3,360.03,110.85,125,1,4.5,0,20,1,1153,0.9503469210754553,0.3333333333333333,0.0,0
C07049,Singapore,Female,Silver,Home & Kitchen,Desktop,Debit Card,Social Media,54,2,239.56,104.32,8,0,4.3,0,3,1,130,5.61923076923077,0.0,0.0,0
C07050,United Kingdom,Male,Free,Clothing & Apparel,Desktop,UPI / Digital Wallet,Organic Search,39,25,700.29,27.33,18,8,4.1,2,5,1,1486,6.144851951547779,0.32,0.08,0
C07051,India,Female,Silver,Home & Kitchen,Mobile,Debit Card,Social Media,35,40,9339.24,204.51,71,9,3.8,5,5,1,46,317.60869565217394,0.225,0.125,0
C07052,United States,Male,Free,Sports & Outdoors,Mobile,PayPal,Organic Search,36,8,934.6,131.49,123,2,3.7,0,5,1,369,7.918699186991869,0.25,0.0,0
C07053,Italy,Male,Silver,Electronics,Mobile,Bank Transfer,Email Campaign,30,21,3852.0,172.32,88,1,3.7,0,1,0,41,187.0792682926829,0.047619047619047616,0.0,0
C07054,United States,Male,Free,Sports & Outdoors,Desktop,UPI / Digital Wallet,Paid Ad,35,41,945.99,24.25,205,11,4.7,5,6,0,738,20.291666666666664,0.2682926829268293,0.12195121951219512,1
C07055,United States,Male,Silver,Books,Mobile,Debit Card,Direct,46,17,771.17,47.84,1,2,3.6,0,6,0,1411,4.400602409638554,0.11764705882352941,0.0,0
C07056,South Korea,Female,Silver,Electronics,Desktop,Credit Card,Paid Ad,47,14,1516.27,119.63,20,0,4.0,0,0,0,162,31.564814814814813,0.0,0.0,0
C07057,United States,Female,Gold,Jewelry & Accessories,Desktop,UPI / Digital Wallet,Email Campaign,36,61,2684.12,41.67,20,22,4.7,6,4,1,63,353.6547619047619,0.36065573770491804,0.09836065573770492,0
C07058,Poland,Male,Free,Home & Kitchen,Desktop,Credit Card,Email Campaign,18,33,4877.01,163.02,31,3,2.7,4,7,1,191,63.10602094240837,0.09090909090909091,0.12121212121212122,1
C07059,United States,Female,Free,Health & Wellness,Mobile,Credit Card,Direct,32,9,963.18,93.98,29,2,3.8,0,7,1,929,3.5384822389666306,0.2222222222222222,0.0,1
C07060,India,Female,Gold,Food & Grocery,Desktop,Buy Now Pay Later,Social Media,18,3,569.26,170.31,102,0,2.7,0,0,0,201,5.451492537313432,0.0,0.0,0
C07061,United States,Male,Free,Home & Kitchen,Mobile,Debit Card,Email Campaign,36,10,1232.72,113.2,36,3,3.6,0,3,1,346,10.556358381502891,0.3,0.0,0
C07062,Australia,Female,Free,Toys & Games,Mobile,Credit Card,Social Media,55,3,191.29,56.19,70,0,4.5,0,3,0,1061,1.0327521206409047,0.0,0.0,0
C07063,United States,Female,Platinum,Books,Mobile,Debit Card,Social Media,31,25,9023.59,346.37,40,7,3.5,3,1,1,1002,9.113023952095809,0.28,0.12,0
C07064,Canada,Female,Gold,Electronics,Desktop,PayPal,Social Media,35,53,2106.32,41.96,100,5,4.3,6,15,0,118,164.05296610169492,0.09433962264150944,0.11320754716981132,0
C07065,United Kingdom,Female,Gold,Toys & Games,Desktop,PayPal,Email Campaign,29,2,203.85,108.79,31,0,4.7,0,1,1,1704,0.42869718309859156,0.0,0.0,1
C07066,India,Male,Silver,Beauty & Personal Care,Mobile,Debit Card,Referral,27,13,1659.14,141.89,20,1,3.2,0,0,0,583,8.14451114922813,0.07692307692307693,0.0,0
C07067,Canada,Female,Free,Books,Tablet,PayPal,Organic Search,30,16,636.64,38.54,170,1,3.3,1,10,0,741,7.88663967611336,0.0625,0.0625,0
C07068,France,Female,Free,Books,Desktop,Debit Card,Organic Search,41,37,798.09,20.78,178,10,4.5,4,12,0,1185,11.404430379746836,0.2702702702702703,0.10810810810810811,0
C07069,Germany,Female,Free,Jewelry & Accessories,Mobile,Bank Transfer,Paid Ad,48,16,2037.71,122.68,13,3,3.7,1,0,0,35,166.9714285714286,0.1875,0.0625,0
C07070,United States,Female,Free,Home & Kitchen,Tablet,Credit Card,Email Campaign,40,22,2434.53,102.78,1,8,3.7,1,3,0,41,195.98780487804876,0.36363636363636365,0.045454545454545456,0
C07071,United States,Female,Free,Books,Mobile,Credit Card,Paid Ad,60,4,575.85,130.12,10,1,3.8,0,5,1,369,3.9593495934959346,0.25,0.0,0
C07072,United States,Male,Gold,Electronics,Mobile,Debit Card,Social Media,18,8,245.42,28.1,69,2,4.1,0,3,1,303,9.643564356435643,0.25,0.0,0
C07073,United States,Male,Free,Food & Grocery,Mobile,Debit Card,Direct,18,1,159.96,186.77,74,0,4.5,0,3,0,421,0.8675771971496438,0.0,0.0,1
C07074,South Africa,Female,Free,Clothing & Apparel,Desktop,Cryptocurrency,Direct,53,76,6298.86,90.88,2,4,4.8,6,6,0,44,630.8863636363636,0.05263157894736842,0.07894736842105263,0
C07075,India,Male,Silver,Health & Wellness,Mobile,Buy Now Pay Later,Organic Search,19,40,1181.25,29.84,19,15,4.1,4,0,0,176,83.01136363636364,0.375,0.1,0
C07076,United Kingdom,Male,Platinum,Jewelry & Accessories,Mobile,Debit Card,Direct,44,10,857.46,89.58,3,2,3.4,1,12,1,1146,3.18717277486911,0.2,0.1,0
C07077,United States,Male,Free,Beauty & Personal Care,Tablet,Credit Card,Social Media,52,1,22.12,23.99,35,0,4.2,0,14,0,1160,0.31487068965517245,0.0,0.0,0
C07078,India,Male,Free,Beauty & Personal Care,Mobile,Credit Card,Social Media,23,24,965.14,40.74,49,4,3.8,3,15,1,580,15.113793103448277,0.16666666666666666,0.125,0
C07079,United States,Female,Free,Clothing & Apparel,Mobile,Credit Card,Social Media,42,24,1630.61,61.61,107,9,4.0,2,0,1,1120,7.826785714285714,0.375,0.08333333333333333,1
C07080,Mexico,Female,Free,Electronics,Mobile,UPI / Digital Wallet,Referral,43,33,7910.15,233.6,2,7,3.9,4,1,0,1385,8.702707581227438,0.21212121212121213,0.12121212121212122,0
C07081,United Kingdom,Male,Free,Books,Mobile,UPI / Digital Wallet,Social Media,45,3,68.81,24.55,74,0,4.6,0,9,1,84,13.044642857142858,0.0,0.0,0
C07082,Brazil,Male,Free,Food & Grocery,Tablet,Credit Card,Social Media,36,24,1846.92,71.26,29,7,4.2,0,2,0,688,12.741279069767442,0.2916666666666667,0.0,0
C07083,Spain,Female,Free,Electronics,Tablet,Debit Card,Organic Search,28,3,117.39,43.22,5,0,4.1,0,5,1,251,4.365537848605578,0.0,0.0,0
C07084,United States,Male,Free,Books,Mobile,UPI / Digital Wallet,Email Campaign,43,14,320.86,21.46,9,3,4.0,0,2,0,508,10.065944881889765,0.21428571428571427,0.0,0
C07085,United States,Female,Free,Beauty & Personal Care,Mobile,PayPal,Referral,18,7,301.85,48.29,48,2,4.6,0,4,1,178,14.36376404494382,0.2857142857142857,0.0,0
C07086,United States,Female,Silver,Clothing & Apparel,Mobile,Credit Card,Paid Ad,61,5,222.98,45.5,122,1,4.0,0,13,1,1417,1.2888143966125618,0.2,0.0,0
C07087,United States,Male,Free,Pet Supplies,Desktop,PayPal,Referral,32,11,463.22,46.91,38,4,4.4,0,1,0,724,5.549378453038674,0.36363636363636365,0.0,0
C07088,United States,Female,Free,Home & Kitchen,Mobile,Debit Card,Social Media,42,1,252.18,264.71,27,0,3.0,0,6,1,955,0.3824607329842932,0.0,0.0,1
C07089,South Korea,Female,Free,Beauty & Personal Care,Mobile,Bank Transfer,Email Campaign,30,20,708.95,37.08,32,6,4.7,1,0,1,312,23.41346153846154,0.3,0.05,0
C07090,Canada,Male,Silver,Electronics,Mobile,Credit Card,Organic Search,29,5,185.4,34.15,209,1,4.2,0,2,0,426,4.286971830985916,0.2,0.0,1
C07091,Italy,Other,Free,Automotive,Desktop,Credit Card,Direct,43,37,8828.29,243.32,30,9,4.0,3,7,1,487,27.75,0.24324324324324326,0.08108108108108109,0
C07092,United States,Female,Silver,Home & Kitchen,Tablet,PayPal,Organic Search,37,4,40.14,9.96,131,1,3.9,0,3,1,21,69.57142857142857,0.25,0.0,0
C07093,United States,Female,Free,Books,Mobile,Bank Transfer,Social Media,38,10,553.72,51.36,92,1,4.7,1,4,1,759,4.812252964426878,0.1,0.1,0
C07094,Canada,Male,Silver,Clothing & Apparel,Mobile,Credit Card,Email Campaign,27,1,220.69,255.9,25,0,4.0,0,3,1,725,0.5037931034482759,0.0,0.0,0
C07095,Australia,Male,Free,Electronics,Tablet,Credit Card,Organic Search,27,45,2393.62,50.71,19,9,3.8,4,8,0,1173,14.012148337595908,0.2,0.08888888888888889,0
C07096,Germany,Female,Platinum,Books,Mobile,Debit Card,Organic Search,30,49,7434.81,134.53,45,5,4.1,4,2,1,13,1376.7115384615383,0.10204081632653061,0.08163265306122448,0
C07097,Japan,Female,Gold,Clothing & Apparel,Mobile,Credit Card,Social Media,30,8,999.5,115.99,31,3,3.6,0,0,1,491,5.95112016293279,0.375,0.0,0
C07098,United Kingdom,Female,Platinum,Electronics,Mobile,UPI / Digital Wallet,Direct,41,3,172.73,67.5,45,0,4.1,0,5,1,30,36.525,0.0,0.0,0
C07099,Turkey,Male,Silver,Beauty & Personal Care,Mobile,UPI / Digital Wallet,Social Media,21,9,464.87,53.3,177,2,4.0,0,7,1,777,4.23069498069498,0.2222222222222222,0.0,0
C07100,India,Male,Silver,Home & Kitchen,Desktop,PayPal,Social Media,18,24,1016.12,44.38,40,6,4.2,0,9,1,1982,4.422805247225025,0.25,0.0,0
C07101,United Kingdom,Female,Gold,Health & Wellness,Mobile,UPI / Digital Wallet,Organic Search,29,2,434.91,230.6,15,0,3.3,0,3,1,240,3.04375,0.0,0.0,1
C07102,United Kingdom,Male,Free,Sports & Outdoors,Mobile,Credit Card,Paid Ad,29,7,210.52,34.53,57,1,4.3,0,3,0,610,4.19139344262295,0.14285714285714285,0.0,0
C07103,United States,Male,Free,Food & Grocery,Mobile,Buy Now Pay Later,Organic Search,43,15,440.37,25.56,59,5,4.8,0,8,0,57,96.11842105263158,0.3333333333333333,0.0,0
C07104,Japan,Female,Free,Electronics,Desktop,Buy Now Pay Later,Organic Search,39,22,3274.19,130.65,99,2,4.8,2,6,1,6,1339.25,0.09090909090909091,0.09090909090909091,0
C07105,India,Female,Free,Electronics,Mobile,Credit Card,Social Media,41,32,1901.44,56.96,18,12,4.7,2,3,1,1404,8.324786324786324,0.375,0.0625,0
C07106,India,Male,Silver,Health & Wellness,Mobile,PayPal,Social Media,18,5,360.61,67.93,20,0,4.5,0,7,1,37,49.35810810810811,0.0,0.0,0
C07107,Sweden,Female,Silver,Beauty & Personal Care,Desktop,Bank Transfer,Organic Search,26,24,1241.63,47.69,5,8,4.6,1,14,0,218,40.211009174311926,0.3333333333333333,0.041666666666666664,0
C07108,United States,Female,Free,Electronics,Desktop,PayPal,Direct,30,15,1351.52,89.71,154,3,4.5,0,5,0,176,31.129261363636363,0.2,0.0,0
C07109,India,Female,Gold,Electronics,Tablet,Debit Card,Social Media,22,3,135.85,53.12,29,1,4.5,0,0,0,689,1.5903483309143687,0.3333333333333333,0.0,0
C07110,United States,Male,Free,Food & Grocery,Tablet,Credit Card,Organic Search,51,22,440.25,18.67,13,1,3.5,2,7,1,713,11.269985974754558,0.045454545454545456,0.09090909090909091,0
C07111,United States,Female,Free,Clothing & Apparel,Desktop,Credit Card,Organic Search,31,1,214.45,210.06,13,0,3.2,0,2,1,1114,0.3278725314183124,0.0,0.0,1
C07112,Canada,Female,Silver,Health & Wellness,Tablet,Credit Card,Direct,52,14,402.45,28.33,7,4,3.8,0,2,0,172,29.729651162790695,0.2857142857142857,0.0,0
C07113,Germany,Female,Free,Pet Supplies,Mobile,Credit Card,Direct,43,10,978.94,93.99,34,2,3.3,0,1,1,765,4.7745098039215685,0.2,0.0,0
C07114,United States,Female,Free,Clothing & Apparel,Tablet,Debit Card,Direct,52,18,4535.22,228.12,35,5,3.9,1,3,1,238,27.62394957983193,0.2777777777777778,0.05555555555555555,0
C07115,Brazil,Female,Free,Food & Grocery,Mobile,Credit Card,Paid Ad,31,39,2959.62,69.42,102,14,4.7,4,0,1,314,45.36544585987261,0.358974358974359,0.10256410256410256,0
C07116,United Kingdom,Male,Free,Clothing & Apparel,Mobile,Debit Card,Referral,26,2,52.17,27.94,30,0,4.7,0,18,1,1297,0.5632228218966846,0.0,0.0,0
C07117,United States,Male,Silver,Electronics,Mobile,PayPal,Referral,30,41,5327.83,145.9,24,6,3.2,0,16,1,2235,6.700335570469798,0.14634146341463414,0.0,0
C07118,Italy,Male,Free,Electronics,Desktop,Debit Card,Social Media,48,4,146.52,38.78,21,1,3.6,0,3,0,145,10.075862068965519,0.25,0.0,0
C07119,Canada,Male,Platinum,Jewelry & Accessories,Tablet,UPI / Digital Wallet,Email Campaign,21,23,1365.08,56.17,73,2,4.3,0,10,0,255,32.944117647058825,0.08695652173913043,0.0,0
C07120,United States,Male,Free,Health & Wellness,Mobile,Credit Card,Email Campaign,35,4,118.23,31.31,114,0,5.0,0,21,0,1161,1.2583979328165376,0.0,0.0,0
C07121,India,Male,Free,Clothing & Apparel,Desktop,Debit Card,Organic Search,32,17,2579.36,145.36,141,5,4.2,2,10,1,656,9.465320121951219,0.29411764705882354,0.11764705882352941,0
C07122,Italy,Male,Gold,Books,Desktop,UPI / Digital Wallet,Organic Search,48,17,1146.9,64.41,56,1,4.5,2,1,1,1700,3.6525,0.058823529411764705,0.11764705882352941,0
C07123,France,Female,Platinum,Health & Wellness,Tablet,Debit Card,Social Media,35,57,4714.77,74.31,151,8,4.5,2,3,1,202,103.06559405940594,0.14035087719298245,0.03508771929824561,0
C07124,United States,Female,Free,Travel & Luggage,Desktop,Credit Card,Social Media,19,1,331.49,306.12,75,0,4.5,0,5,1,502,0.7275896414342629,0.0,0.0,0
C07125,United States,Male,Silver,Electronics,Mobile,Debit Card,Paid Ad,39,33,2058.67,60.9,109,8,3.7,0,6,1,1091,11.047891842346472,0.24242424242424243,0.0,0
C07126,Germany,Male,Silver,Jewelry & Accessories,Mobile,Credit Card,Referral,35,4,324.82,75.37,74,1,3.8,0,6,0,2027,0.7207696102614702,0.25,0.0,0
C07127,France,Male,Silver,Home & Kitchen,Desktop,Debit Card,Paid Ad,27,4,50.09,14.17,36,1,3.8,0,11,1,1031,1.417070805043647,0.25,0.0,0
C07128,United States,Other,Free,Beauty & Personal Care,Tablet,UPI / Digital Wallet,Paid Ad,34,12,239.98,22.98,178,2,4.2,1,2,1,37,118.45945945945947,0.16666666666666666,0.08333333333333333,0
C07129,South Africa,Female,Free,Electronics,Desktop,Bank Transfer,Organic Search,36,8,1399.54,205.0,17,2,4.3,0,1,1,381,7.669291338582678,0.25,0.0,0
C07130,United States,Male,Free,Automotive,Mobile,Credit Card,Organic Search,37,23,1588.6,70.92,142,7,4.0,1,12,0,63,133.3452380952381,0.30434782608695654,0.043478260869565216,0
C07131,Spain,Male,Free,Clothing & Apparel,Mobile,Credit Card,Social Media,24,32,6185.62,170.25,4,9,3.6,4,2,0,3100,3.7703225806451615,0.28125,0.125,0
C07132,United States,Male,Silver,Food & Grocery,Mobile,Credit Card,Email Campaign,18,49,1044.89,21.71,56,7,4.8,5,0,1,1632,10.966452205882353,0.14285714285714285,0.10204081632653061,0
C07133,United States,Female,Gold,Toys & Games,Desktop,Buy Now Pay Later,Organic Search,43,7,143.9,18.72,27,0,3.5,0,7,0,25,102.27000000000001,0.0,0.0,0
C07134,United States,Female,Gold,Electronics,Tablet,PayPal,Referral,48,28,800.78,28.61,52,3,4.0,3,11,0,811,12.610357583230579,0.10714285714285714,0.10714285714285714,0
C07135,Poland,Female,Free,Jewelry & Accessories,Mobile,Debit Card,Organic Search,34,10,890.14,84.62,129,0,4.4,0,3,0,305,11.975409836065573,0.0,0.0,0
C07136,United States,Male,Gold,Electronics,Mobile,Credit Card,Paid Ad,50,35,1441.79,37.4,39,3,4.2,2,1,0,783,16.32662835249042,0.08571428571428572,0.05714285714285714,0
C07137,United States,Female,Platinum,Jewelry & Accessories,Desktop,PayPal,Social Media,56,4,725.18,193.59,168,0,4.5,0,2,0,1791,0.8157453936348409,0.0,0.0,0
C07138,Brazil,Female,Silver,Home & Kitchen,Desktop,Credit Card,Referral,18,32,1728.33,56.94,18,5,4.4,1,4,1,200,58.440000000000005,0.15625,0.03125,0
C07139,India,Male,Free,Toys & Games,Desktop,Debit Card,Email Campaign,21,20,1129.4,54.26,29,6,3.6,0,2,0,22,332.04545454545456,0.3,0.0,0
C07140,United States,Male,Platinum,Beauty & Personal Care,Tablet,Debit Card,Organic Search,46,2,581.33,301.59,29,0,3.5,0,3,0,301,2.426910299003322,0.0,0.0,0
C07141,United States,Female,Platinum,Toys & Games,Desktop,Cryptocurrency,Email Campaign,36,13,1013.18,78.07,15,4,4.5,1,5,1,803,5.9131382316313825,0.3076923076923077,0.07692307692307693,0
C07142,United States,Male,Platinum,Health & Wellness,Desktop,UPI / Digital Wallet,Organic Search,51,27,6765.95,249.86,29,8,3.9,1,4,0,1138,8.665861159929701,0.2962962962962963,0.037037037037037035,0
C07143,Mexico,Male,Free,Home & Kitchen,Mobile,Credit Card,Email Campaign,28,45,9627.23,191.25,6,7,4.6,3,5,0,747,22.003012048192772,0.15555555555555556,0.06666666666666667,0
C07144,Germany,Male,Free,Travel & Luggage,Mobile,Debit Card,Direct,18,25,770.88,32.88,14,9,2.9,3,22,1,1299,7.0294457274826785,0.36,0.12,0
C07145,United States,Female,Free,Toys & Games,Mobile,PayPal,Email Campaign,21,10,775.08,73.2,4,3,3.9,0,4,1,358,10.202513966480447,0.3,0.0,0
C07146,United Kingdom,Female,Free,Clothing & Apparel,Tablet,Credit Card,Social Media,21,56,986.09,19.74,24,8,4.6,7,1,0,309,66.19417475728156,0.14285714285714285,0.125,0
C07147,United States,Male,Free,Beauty & Personal Care,Mobile,Credit Card,Organic Search,59,9,528.62,55.06,19,1,4.6,1,2,1,84,39.13392857142857,0.1111111111111111,0.1111111111111111,0
C07148,Germany,Male,Gold,Books,Mobile,Credit Card,Referral,32,8,1242.15,143.3,21,1,4.5,0,8,1,44,66.4090909090909,0.125,0.0,0
